Step,px,py,pz,vx,vy,vz,fx,fy,fz
895,1402.270305752322,-11648.777992747127,-356.3857215793064,-0.26512606505850983,-2.607714607237617,-0.2167712026522129,0,0,0
896,1399.5824200228635,-11674.826294718949,-358.5326840216633,-0.2724458748936712,-2.601919484679842,-0.2126171275503098,0,0,0
897,1396.8214937909227,-11700.815857514179,-360.6379817694875,-0.2797340240890638,-2.595966885686619,-0.2084383444425078,0,0,0
898,1393.9878479007436,-11726.745109811975,-362.70137016841016,-0.2869896656967704,-2.589857502003023,-0.2042353389406618,0,0,0
899,1391.0818116472433,-11752.612487300106,-364.7226094343023,-0.29421195654654564,-2.5835920435939093,-0.2000085994714847,0,0,0
900,1388.1037227377444,-11778.41643285675,-366.7014646811399,-0.30140005734379927,-2.5771712385614074,-0.19575861721978816,0,0,0
901,1385.0539272527308,-11804.155396731438,-368.6377059483001,-0.30855313276713014,-2.5705958330603096,-0.1914858860714023,0,0,0
902,1381.9327796056293,-11829.827836725151,-370.53110822728416,-0.3156703515653978,-2.5638665912113607,-0.1871909025557819,0,0,0
903,1378.7406425016247,-11855.432218369544,-372.38145148786595,-0.32275088665432133,-2.556984295012461,-0.18287416578830523,0,0,0
904,1375.4778868955093,-11880.967015105254,-374.18852070366097,-0.3297939152125939,-2.549949744247791,-0.17853617741227235,0,0,0
905,1372.1448919485747,-11906.430708459306,-375.9521058771147,-0.33679861877750195,-2.5427637563948693,-0.1741774415406097,0,0,0
906,1368.7420449845508,-11931.821788221569,-377.67200206390606,-0.34376418334003783,-2.5354271665295536,-0.16979846469728777,0,0,0
907,1365.269741444594,-11957.138752620263,-379.3480093967636,-0.350689799439495,-2.5279408272289987,-0.1653997557584583,0,0,0
908,1361.7283848413347,-11982.380108496474,-380.97993310869214,-0.3575746622575344,-2.520305608472579,-0.16098182589331855,0,0,0
909,1358.1183867119846,-12007.544371477672,-382.56758355560623,-0.36441797171171175,-2.5125223975407893,-0.15654518850470878,0,0,0
910,1354.4401665705127,-12032.630066150205,-384.1107762383686,-0.371218932548454,-2.504592098912134,-0.15209035916945024,0,0,0
911,1350.6941518588942,-12057.635726230763,-385.6093318242305,-0.3779767544354751,-2.49651563415802,-0.1476178555784306,0,0,0
912,1346.8807778974378,-12082.559894736767,-387.06307616767185,-0.38469065205361963,-2.4882939418356607,-0.14312819747644365,0,0,0
913,1343.0004878341977,-12107.40112415569,-388.4718403306385,-0.3913598451881237,-2.479927977379008,-0.13862190660179025,0,0,0
914,1339.0537325934754,-12132.157976613258,-389.83546060217424,-0.39798355881928316,-2.4714187129877216,-0.13409950662564776,0,0,0
915,1335.040970823419,-12156.82902404056,-391.15377851744563,-0.40456102321251747,-2.4627671375141924,-0.12956152309121483,0,0,0
916,1330.9626688427236,-12181.41284833999,-392.42664087615685,-0.41109147400782,-2.453974256348627,-0.1250084833526384,0,0,0
917,1326.819300586441,-12205.908041550052,-393.6538997603531,-0.41757415230858336,-2.445041091302213,-0.12044091651373068,0,0,0
918,1322.6113475509046,-12230.313206008967,-394.8354125516099,-0.42400830476978996,-2.435968680488377,-0.1158593533664824,0,0,0
919,1318.3392987377752,-12254.626954517102,-395.9710419476067,-0.4303931836855574,-2.426758078202144,-0.11126432632938014,0,0,0
920,1314.0036505972137,-12278.847910498172,-397.06065597808237,-0.4367280470760286,-2.4174103547976205,-0.10665636938553451,0,0,0
921,1309.6049069701905,-12302.974708159214,-398.10412802017174,-0.44301215877359645,-2.40792659656361,-0.10203601802062656,0,0,0
922,1305.1435790299342,-12327.005992649298,-399.10133681312,-0.44924478850845306,-2.3983079055973753,-0.09740380916067959,0,0,0
923,1300.620185222528,-12350.940420216975,-400.0521664723743,-0.45542521199345354,-2.3885553996765667,-0.09276028110966353,0,0,0
924,1296.0352512066627,-12374.77665836644,-400.9565065030509,-0.4615527110082848,-2.378670212129325,-0.08810597348693924,0,0,0
925,1291.3893097925495,-12398.513386012366,-401.814251812775,-0.4676265734829291,-2.368653491702578,-0.08344142716454994,0,0,0
926,1286.682900880004,-12422.14929363344,-402.62530272389415,-0.47364609358041265,-2.3585064024285476,-0.078767184204367,0,0,0
927,1281.9165713957036,-12445.68308342453,-403.38956498506116,-0.47961057177883065,-2.3482301234894787,-0.07408378779509758,0,0,0
928,1277.0908752296307,-12469.113469447511,-404.1069497821872,-0.4855193149526376,-2.3378258490806063,-0.06939178218916124,0,0,0
929,1272.2063731707053,-12492.439177780696,-404.77737374876267,-0.49137163645319487,-2.3272947882713804,-0.06469171263944294,0,0,0
930,1267.2636328416165,-12515.658946666876,-405.4007589755452,-0.4971668561885652,-2.316638164864961,-0.059984125335929804,0,0,0
931,1262.2632286328596,-12538.771526659953,-405.9770330196135,-0.5029043007025457,-2.3058572172560017,-0.05526956734223898,0,0,0
932,1257.205741635987,-12561.775680770135,-406.50612891278547,-0.5085833032529291,-2.2949531982867364,-0.05054858653204397,0,0,0
933,1252.0917595760793,-12584.670184607683,-406.98798516940104,-0.5142032038889855,-2.283927375101389,-0.045821731525406806,0,0,0
934,1246.9218767434484,-12607.453826525196,-407.422545793467,-0.5197633495281546,-2.272781028998919,-0.041089551625023535,0,0,0
935,1241.6966939245735,-12630.125407758418,-407.8097602851643,-0.5252630940319392,-2.2615154552841235,-0.036352596752390325,0,0,0
936,1236.4168183322856,-12652.683742565543,-408.1495836467167,-0.5307017982809925,-2.250131963117111,-0.03161141738389769,0,0,0
937,1231.0828635352032,-12675.12765836501,-408.44197638761966,-0.53607883024939,-2.238631875361166,-0.026866564486860228,0,0,0
938,1225.695449386431,-12697.45599587177,-408.68690452922976,-0.5413935650780756,-2.227016528429019,-0.02211858945548932,0,0,0
939,1220.2552019515267,-12719.667609231994,-408.8843396087132,-0.5466453851474764,-2.2152872721275454,-0.017368044046816182,0,0,0
940,1214.7627534357473,-12741.761366156248,-409.0342586823535,-0.5518336801492757,-2.2034454695009047,-0.012615480316572787,0,0,0
941,1209.2187421105805,-12763.73614805106,-409.13664432821747,-0.5569578471573358,-2.1914924966721423,-0.00786145055503808,0,0,0
942,1203.6238122395723,-12785.590850148923,-409.19148464818034,-0.5620172906977635,-2.179429742683273,-0.0031065072228569045,0,0,0
943,1197.9786140034576,-12807.324381636668,-409.19877326930794,-0.5670114228181101,-2.1672586093338606,0.001648797113160838,0,0,0
944,1192.2838034246035,-12828.935665782235,-409.15850934459746,-0.5719396631556958,-2.1549805110181177,0.006403909844253383,0,0,0
945,1186.540042290774,-12850.423640059795,-409.070697553076,-0.5768014390050535,-2.142596874560539,0.011158278383925163,0,0,0
946,1180.7479980782234,-12871.787256273221,-408.93534809925666,-0.5815961853844824,-2.130109139050092,0.015911350232162294,0,0,0
947,1174.9083438741309,-12893.025480677905,-408.75247671195274,-0.5863233451017036,-2.117518755672983,0.020662573039637994,0,0,0
948,1169.021758298381,-12914.137294100885,-408.5221046424499,-0.5909823688186109,-2.1048271875440148,0.025411394671900504,0,0,0
949,1163.0889254247018,-12935.121692059281,-408.2442586620366,-0.595572715115109,-2.0920359095365617,0.030157263273536038,0,0,0
950,1157.1105347011696,-12955.977684877029,-407.918971058893,-0.600093850552031,-2.079146408111174,0.03489962733229929,0,0,0
951,1151.0872808700897,-12976.704297799883,-407.5462796343389,-0.6045452497331292,-2.066160181142839,0.03963793574320409,0,0,0
952,1145.01986388726,-12997.300571108695,-407.1262276984406,-0.6089263953661302,-2.0530787377469144,0.0443716378725667,0,0,0
953,1138.9089888406306,-13017.765560230948,-406.6588640649782,-0.6132367783228497,-2.039903598103756,0.04910018362199438,0,0,0
954,1132.755365868366,-13038.09833585051,-406.144243045773,-0.617475897698357,-2.0266362932820594,0.05382302349231169,0,0,0
955,1126.5597100763207,-13058.29798401564,-405.5824244443757,-0.621643260869185,-2.0132783650609345,0.05853960864741724,0,0,0
956,1120.3227414549378,-13078.363606245197,-404.97347354911693,-0.6257383835505774,-1.9998313657507392,0.0632493909780633,0,0,0
957,1114.0451847955794,-13098.294319633045,-404.3174611255201,-0.6297607898527668,-1.9862968580126856,0.06795182316555101,0,0,0
958,1107.7277696062995,-13118.08925695066,-403.6144634080777,-0.6337100123362776,-1.9726764146772455,0.07264635874533365,0,0,0
959,1101.3712300270688,-13137.747566747907,-402.86456209139243,-0.637585592066246,-1.9589716185613733,0.07733245217052076,0,0,0
960,1094.9763047444608,-13157.268413451988,-402.0678443206834,-0.6413870786657532,-1.9451840622845684,0.08200955887527547,0,0,0
961,1088.5437369058097,-13176.65097746454,-401.22440268165894,-0.6451140303681624,-1.931315348083799,0.08667713533809798,0,0,0
962,1082.074274032851,-13195.894455256885,-400.3343351897576,-0.6487660140684567,-1.9173670876273077,0.09133463914498757,0,0,0
963,1075.5686679348514,-13214.9980594634,-399.3977452787577,-0.6523426053735694,-1.903340901827321,0.09598152905247594,0,0,0
964,1069.0276746212432,-13233.961018973023,-398.41474178875757,-0.655843388651702,-1.8892384206516855,0.10061726505052453,0,0,0
965,1062.4520542137684,-13252.782579018858,-397.385438953527,-0.6592679570806251,-1.8750612829344502,0.10524130842527851,0,0,0
966,1055.842570858146,-13271.462001265889,-396.30995638723266,-0.662615912694954,-1.86081113618542,0.10985312182167013,0,0,0
967,1049.1999926352717,-13289.998563896777,-395.1884190705377,-0.6658868664323963,-1.8464896363987007,0.11445216930586416,0,0,0
968,1042.5250914719595,-13308.391561695747,-394.0209573360778,-0.6690804381789639,-1.8320984478602564,0.11903791642753819,0,0,0
969,1035.8186430512376,-13326.640306130535,-392.8077068533156,-0.6721962568131464,-1.8176392429545065,0.12360983028199053,0,0,0
970,1029.0814267222065,-13344.744125432406,-391.5488086127744,-0.6752339602490381,-1.8031137019699779,0.12816737957206845,0,0,0
971,1022.3142254094724,-13362.702364674216,-390.24440890965394,-0.6781931954784159,-1.7885235129040415,0.1327100346699097,0,0,0
972,1015.5178255221635,-13380.514385846524,-388.8946593268297,-0.6810736186117617,-1.7738703712667518,0.13723726767848995,0,0,0
973,1008.693016862543,-13398.179567931727,-387.49971671723745,-0.6838748949182258,-1.7591559798838134,0.14174855249296917,0,0,0
974,1001.8405925342264,-13415.697306976243,-386.05974318564563,-0.6865966988645256,-1.7443820486986974,0.14624336486182962,0,0,0
975,994.9613488500165,-13433.067016160676,-384.5749060698173,-0.6892387141527748,-1.7295502945739305,0.1507211824477987,0,0,0
976,988.0560852393642,-13450.288125868025,-383.045377921064,-0.6918006337572412,-1.714662441091581,0.155181484888549,0,0,0
977,981.1256041554677,-13467.36008374987,-381.47133648419384,-0.6942821599600248,-1.6997202183529623,0.1596237538571692,0,0,0
978,974.1707109820208,-13484.282354790568,-379.8529646768557,-0.6966830043856558,-1.6847253627775804,0.16404747312239826,0,0,0
979,967.1922139396193,-13501.054421369416,-378.190450568283,-0.6990028880346061,-1.6696796169013461,0.168452128608616,0,0,0
980,960.1909239918393,-13517.67578332081,-376.48398735743785,-0.7012415413157118,-1.654584729174077,0.17283720845558337,0,0,0
981,953.1676547509958,-13534.14595799237,-374.73377335056017,-0.7033987040775022,-1.6394424537563117,0.1772022030779251,0,0,0
982,946.1232223835934,-13550.464480301025,-372.94001193812227,-0.7054741256384309,-1.6242545503154613,0.18154660522434818,0,0,0
983,939.0584455154809,-13566.630902787057,-371.1029115711933,-0.7074675648160086,-1.6090227838213196,0.18586991003658881,0,0,0
984,931.9741451367192,-13582.644795666109,-369.22268573721544,-0.7093787899548293,-1.5937489243409584,0.19017161510808156,0,0,0
985,924.8711445061756,-13598.50574687912,-367.29955293519447,-0.7112075789534916,-1.57843474683303,0.19445122054234346,0,0,0
986,917.7502690558531,-13614.213362140217,-365.3337366503085,-0.7129537192904085,-1.5630820309415008,0.19870822901106644,0,0,0
987,910.6123462949681,-13629.76726498253,-363.32546532793685,-0.7146170080485045,-1.5476925607888408,0.20294214581191125,0,0,0
988,903.4582057137867,-13645.167096801944,-361.2749723471128,-0.716197251938796,-1.5322681247686933,0.2071524789259964,0,0,0
989,896.28867868723,-13660.41251689877,-359.18249599340277,-0.7176942673228538,-1.516810515338047,0.211338739075075,0,0,0
990,889.1045983782616,-13675.503202517337,-357.0482794312154,-0.7191078802341428,-1.501321528808936,0.2155004397783934,0,0,0
991,881.9067996410661,-13690.4388488835,-354.8725706755438,-0.7204379263982392,-1.4858029651396942,0.21963709740922444,0,0,0
992,874.6961189240317,-13705.219169240057,-352.6556225631437,-0.7216842512519202,-1.470256627725782,0.22374823125106932,0,0,0
993,867.4733941725475,-13719.843894880076,-350.397692723152,-0.7228467099611254,-1.454684323190217,0.22783336355352107,0,0,0
994,860.239464731627,-13734.312775178116,-348.0990435471476,-0.7239251674377887,-1.4390878611736273,0.23189201958778344,0,0,0
995,852.9951712483684,-13748.625577619354,-345.75994215865927,-0.7249194983555356,-1.4234690541239563,0.23592372770183856,0,0,0
996,845.7413555742639,-13762.782087826608,-343.3806603821237,-0.7258295871642483,-1.4078297170858394,0.2399280193752572,0,0,0
997,838.4788606673694,-13776.782109585245,-340.9614747112968,-0.7266553281034929,-1.3921716674896791,0.24390442927364497,0,0,0
998,831.2085304943448,-13790.625464865983,-338.50266627712267,-0.72739662521481,-1.3764967249404447,0.2478524953027183,0,0,0
999,823.931209932378,-13804.311993845587,-336.00452081506404,-0.7280533923528658,-1.360806711006217,0.25177175866200396,0,0,0
